Date,Category,Sales_Units
2025-11-02,Winter Wear,15
2025-11-02,Kids Wear,22
2025-11-02,Footwear,35
2025-11-02,Fashion Accessories,31
2025-11-02,Innerwear & Loungewear,18
2025-11-03,Traditional Assamese Wear,11
2025-11-03,Women's Ethnic Wear,14
2025-11-03,Women's Western Wear,24
2025-11-03,Men's Casual Wear,23
2025-11-03,Festive & Party Wear,7
2025-11-03,Winter Wear,14
2025-11-03,Kids Wear,17
2025-11-03,Footwear,18
2025-11-03,Fashion Accessories,21
2025-11-03,Innerwear & Loungewear,9
2025-11-04,Traditional Assamese Wear,8
2025-11-04,Women's Ethnic Wear,21
2025-11-04,Women's Western Wear,24
2025-11-04,Men's Casual Wear,41
2025-11-04,Festive & Party Wear,11
2025-11-04,Winter Wear,23
2025-11-04,Kids Wear,19
2025-11-04,Footwear,17
2025-11-04,Fashion Accessories,14
2025-11-04,Innerwear & Loungewear,15
2025-11-05,Traditional Assamese Wear,14
2025-11-05,Women's Ethnic Wear,17
2025-11-05,Women's Western Wear,24
2025-11-05,Men's Casual Wear,28
2025-11-05,Festive & Party Wear,12
2025-11-05,Winter Wear,16
2025-11-05,Kids Wear,16
2025-11-05,Footwear,13
2025-11-05,Fashion Accessories,20
2025-11-05,Innerwear & Loungewear,22
2025-11-06,Traditional Assamese Wear,9
2025-11-06,Women's Ethnic Wear,15
2025-11-06,Women's Western Wear,34
2025-11-06,Men's Casual Wear,22
2025-11-06,Festive & Party Wear,15
2025-11-06,Winter Wear,11
2025-11-06,Kids Wear,19
2025-11-06,Footwear,15
2025-11-06,Fashion Accessories,15
2025-11-06,Innerwear & Loungewear,13
2025-11-07,Traditional Assamese Wear,9
2025-11-07,Women's Ethnic Wear,26
2025-11-07,Women's Western Wear,28
2025-11-07,Men's Casual Wear,28
2025-11-07,Festive & Party Wear,10
2025-11-07,Winter Wear,17
2025-11-07,Kids Wear,18
2025-11-07,Footwear,18
2025-11-07,Fashion Accessories,18
2025-11-07,Innerwear & Loungewear,9
2025-11-08,Traditional Assamese Wear,10
2025-11-08,Women's Ethnic Wear,31
2025-11-08,Women's Western Wear,43
2025-11-08,Men's Casual Wear,41
2025-11-08,Festive & Party Wear,17
2025-11-08,Winter Wear,15
2025-11-08,Kids Wear,25
2025-11-08,Footwear,27
2025-11-08,Fashion Accessories,29
2025-11-08,Innerwear & Loungewear,19
2025-11-09,Traditional Assamese Wear,13
2025-11-09,Women's Ethnic Wear,21
2025-11-09,Women's Western Wear,28
2025-11-09,Men's Casual Wear,28
2025-11-09,Festive & Party Wear,16
2025-11-09,Winter Wear,11
2025-11-09,Kids Wear,21
2025-11-09,Footwear,30
2025-11-09,Fashion Accessories,24
2025-11-09,Innerwear & Loungewear,14
2025-11-10,Traditional Assamese Wear,11
2025-11-10,Women's Ethnic Wear,22
2025-11-10,Women's Western Wear,28
2025-11-10,Men's Casual Wear,24
2025-11-10,Festive & Party Wear,14
2025-11-10,Winter Wear,13
2025-11-10,Kids Wear,12
2025-11-10,Footwear,28
2025-11-10,Fashion Accessories,14
2025-11-10,Innerwear & Loungewear,15
2025-11-11,Traditional Assamese Wear,18
2025-11-11,Women's Ethnic Wear,17
2025-11-11,Women's Western Wear,15
2025-11-11,Men's Casual Wear,22
2025-11-11,Festive & Party Wear,8
2025-11-11,Winter Wear,14
2025-11-11,Kids Wear,19
2025-11-11,Footwear,23
2025-11-11,Fashion Accessories,28
2025-11-11,Innerwear & Loungewear,11
2025-11-12,Traditional Assamese Wear,9
2025-11-12,Women's Ethnic Wear,16
2025-11-12,Women's Western Wear,23
2025-11-12,Men's Casual Wear,20
2025-11-12,Festive & Party Wear,19
2025-11-12,Winter Wear,25
2025-11-12,Kids Wear,26
2025-11-12,Footwear,18
2025-11-12,Fashion Accessories,21
2025-11-12,Innerwear & Loungewear,15
2025-11-13,Traditional Assamese Wear,22
2025-11-13,Women's Ethnic Wear,25
2025-11-13,Women's Western Wear,21
2025-11-13,Men's Casual Wear,35
2025-11-13,Festive & Party Wear,14
2025-11-13,Winter Wear,24
2025-11-13,Kids Wear,33
2025-11-13,Footwear,13
2025-11-13,Fashion Accessories,23
2025-11-13,Innerwear & Loungewear,15
2025-11-14,Traditional Assamese Wear,15
2025-11-14,Women's Ethnic Wear,21
2025-11-14,Women's Western Wear,32
2025-11-14,Men's Casual Wear,27
2025-11-14,Festive & Party Wear,13
2025-11-14,Winter Wear,16
2025-11-14,Kids Wear,18
2025-11-14,Footwear,26
2025-11-14,Fashion Accessories,30
2025-11-14,Innerwear & Loungewear,21
2025-11-15,Traditional Assamese Wear,9
2025-11-15,Women's Ethnic Wear,22
2025-11-15,Women's Western Wear,22
2025-11-15,Men's Casual Wear,28
2025-11-15,Festive & Party Wear,12
2025-11-15,Winter Wear,16
2025-11-15,Kids Wear,16
2025-11-15,Footwear,25
2025-11-15,Fashion Accessories,20
2025-11-15,Innerwear & Loungewear,20
2025-11-16,Traditional Assamese Wear,14
2025-11-16,Women's Ethnic Wear,27
2025-11-16,Women's Western Wear,29
2025-11-16,Men's Casual Wear,28
2025-11-16,Festive & Party Wear,13
2025-11-16,Winter Wear,30
2025-11-16,Kids Wear,13
2025-11-16,Footwear,21
2025-11-16,Fashion Accessories,25
2025-11-16,Innerwear & Loungewear,13
2025-11-17,Traditional Assamese Wear,13
2025-11-17,Women's Ethnic Wear,10
2025-11-17,Women's Western Wear,34
2025-11-17,Men's Casual Wear,45
2025-11-17,Festive & Party Wear,16
2025-11-17,Winter Wear,13
2025-11-17,Kids Wear,17
2025-11-17,Footwear,17
2025-11-17,Fashion Accessories,24
2025-11-17,Innerwear & Loungewear,15
2025-11-18,Traditional Assamese Wear,9
2025-11-18,Women's Ethnic Wear,16
2025-11-18,Women's Western Wear,30
2025-11-18,Men's Casual Wear,24
2025-11-18,Festive & Party Wear,18
2025-11-18,Winter Wear,13
2025-11-18,Kids Wear,18
2025-11-18,Footwear,23
2025-11-18,Fashion Accessories,15
2025-11-18,Innerwear & Loungewear,10
2025-11-19,Traditional Assamese Wear,12
2025-11-19,Women's Ethnic Wear,19
2025-11-19,Women's Western Wear,16
2025-11-19,Men's Casual Wear,23
2025-11-19,Festive & Party Wear,15
2025-11-19,Winter Wear,23
2025-11-19,Kids Wear,17
2025-11-19,Footwear,20
2025-11-19,Fashion Accessories,17
2025-11-19,Innerwear & Loungewear,10
2025-11-20,Traditional Assamese Wear,15
2025-11-20,Women's Ethnic Wear,33
2025-11-20,Women's Western Wear,24
2025-11-20,Men's Casual Wear,24
2025-11-20,Festive & Party Wear,18
2025-11-20,Winter Wear,25
2025-11-20,Kids Wear,14
2025-11-20,Footwear,17
2025-11-20,Fashion Accessories,12
2025-11-20,Innerwear & Loungewear,10
2025-11-21,Traditional Assamese Wear,12
2025-11-21,Women's Ethnic Wear,23
2025-11-21,Women's Western Wear,22
2025-11-21,Men's Casual Wear,23
2025-11-21,Festive & Party Wear,16
2025-11-21,Winter Wear,12
2025-11-21,Kids Wear,28
2025-11-21,Footwear,28
2025-11-21,Fashion Accessories,17
2025-11-21,Innerwear & Loungewear,14
2025-11-22,Traditional Assamese Wear,20
2025-11-22,Women's Ethnic Wear,20
2025-11-22,Women's Western Wear,35
2025-11-22,Men's Casual Wear,30
2025-11-22,Festive & Party Wear,13
2025-11-22,Winter Wear,24
2025-11-22,Kids Wear,23
2025-11-22,Footwear,30
2025-11-22,Fashion Accessories,14
2025-11-22,Innerwear & Loungewear,14
2025-11-23,Traditional Assamese Wear,10
2025-11-23,Women's Ethnic Wear,38
2025-11-23,Women's Western Wear,24
2025-11-23,Men's Casual Wear,26
2025-11-23,Festive & Party Wear,20
2025-11-23,Winter Wear,16
2025-11-23,Kids Wear,17
2025-11-23,Footwear,26
2025-11-23,Fashion Accessories,26
2025-11-23,Innerwear & Loungewear,19
2025-11-24,Traditional Assamese Wear,20
2025-11-24,Women's Ethnic Wear,13
2025-11-24,Women's Western Wear,22
2025-11-24,Men's Casual Wear,26
2025-11-24,Festive & Party Wear,14
2025-11-24,Winter Wear,17
2025-11-24,Kids Wear,14
2025-11-24,Footwear,20
2025-11-24,Fashion Accessories,23
2025-11-24,Innerwear & Loungewear,12
2025-11-25,Traditional Assamese Wear,4
2025-11-25,Women's Ethnic Wear,24
2025-11-25,Women's Western Wear,23
2025-11-25,Men's Casual Wear,22
2025-11-25,Festive & Party Wear,13
2025-11-25,Winter Wear,20
2025-11-25,Kids Wear,14
2025-11-25,Footwear,18
2025-11-25,Fashion Accessories,27
2025-11-25,Innerwear & Loungewear,15
2025-11-26,Traditional Assamese Wear,16
2025-11-26,Women's Ethnic Wear,19
2025-11-26,Women's Western Wear,44
2025-11-26,Men's Casual Wear,23
2025-11-26,Festive & Party Wear,15
2025-11-26,Winter Wear,13
2025-11-26,Kids Wear,25
2025-11-26,Footwear,16
2025-11-26,Fashion Accessories,21
2025-11-26,Innerwear & Loungewear,18
2025-11-27,Traditional Assamese Wear,12
2025-11-27,Women's Ethnic Wear,15
2025-11-27,Women's Western Wear,28
2025-11-27,Men's Casual Wear,18
2025-11-27,Festive & Party Wear,14
2025-11-27,Winter Wear,24
2025-11-27,Kids Wear,15
2025-11-27,Footwear,20
2025-11-27,Fashion Accessories,23
2025-11-27,Innerwear & Loungewear,22
2025-11-28,Traditional Assamese Wear,17
2025-11-28,Women's Ethnic Wear,23
2025-11-28,Women's Western Wear,23
2025-11-28,Men's Casual Wear,27
2025-11-28,Festive & Party Wear,22
2025-11-28,Winter Wear,23
2025-11-28,Kids Wear,16
2025-11-28,Footwear,30
2025-11-28,Fashion Accessories,17
2025-11-28,Innerwear & Loungewear,16
2025-11-29,Traditional Assamese Wear,13
2025-11-29,Women's Ethnic Wear,20
2025-11-29,Women's Western Wear,26
2025-11-29,Men's Casual Wear,36
2025-11-29,Festive & Party Wear,15
2025-11-29,Winter Wear,15
2025-11-29,Kids Wear,19
2025-11-29,Footwear,31
2025-11-29,Fashion Accessories,25
2025-11-29,Innerwear & Loungewear,18
2025-11-30,Traditional Assamese Wear,18
2025-11-30,Women's Ethnic Wear,19
2025-11-30,Women's Western Wear,24
2025-11-30,Men's Casual Wear,36
2025-11-30,Festive & Party Wear,22
2025-11-30,Winter Wear,24
2025-11-30,Kids Wear,20
2025-11-30,Footwear,27
2025-11-30,Fashion Accessories,20
2025-11-30,Innerwear & Loungewear,13
2025-12-01,Traditional Assamese Wear,43
2025-12-01,Women's Ethnic Wear,46
2025-12-01,Women's Western Wear,35
2025-12-01,Men's Casual Wear,20
2025-12-01,Festive & Party Wear,28
2025-12-01,Winter Wear,50
2025-12-01,Kids Wear,46
2025-12-01,Footwear,29
2025-12-01,Fashion Accessories,35
2025-12-01,Innerwear & Loungewear,17
2025-12-02,Traditional Assamese Wear,39
2025-12-02,Women's Ethnic Wear,41
2025-12-02,Women's Western Wear,40
2025-12-02,Men's Casual Wear,22
2025-12-02,Festive & Party Wear,34
2025-12-02,Winter Wear,47
2025-12-02,Kids Wear,35
2025-12-02,Footwear,25
2025-12-02,Fashion Accessories,32
2025-12-02,Innerwear & Loungewear,8
2025-12-03,Traditional Assamese Wear,32
2025-12-03,Women's Ethnic Wear,36
2025-12-03,Women's Western Wear,42
2025-12-03,Men's Casual Wear,37
2025-12-03,Festive & Party Wear,43
2025-12-03,Winter Wear,47
2025-12-03,Kids Wear,52
2025-12-03,Footwear,23
2025-12-03,Fashion Accessories,45
2025-12-03,Innerwear & Loungewear,19
2025-12-04,Traditional Assamese Wear,39
2025-12-04,Women's Ethnic Wear,47
2025-12-04,Women's Western Wear,49
2025-12-04,Men's Casual Wear,26
2025-12-04,Festive & Party Wear,55
2025-12-04,Winter Wear,30
2025-12-04,Kids Wear,51
2025-12-04,Footwear,24
2025-12-04,Fashion Accessories,36
2025-12-04,Innerwear & Loungewear,24
2025-12-05,Traditional Assamese Wear,54
2025-12-05,Women's Ethnic Wear,24
2025-12-05,Women's Western Wear,40
2025-12-05,Men's Casual Wear,31
2025-12-05,Festive & Party Wear,33
2025-12-05,Winter Wear,56
2025-12-05,Kids Wear,39
2025-12-05,Footwear,30
2025-12-05,Fashion Accessories,33
2025-12-05,Innerwear & Loungewear,16
2025-12-06,Traditional Assamese Wear,43
2025-12-06,Women's Ethnic Wear,37
2025-12-06,Women's Western Wear,47
2025-12-06,Men's Casual Wear,22
2025-12-06,Festive & Party Wear,37
2025-12-06,Winter Wear,50
2025-12-06,Kids Wear,43
2025-12-06,Footwear,38
2025-12-06,Fashion Accessories,48
2025-12-06,Innerwear & Loungewear,19
2025-12-07,Traditional Assamese Wear,48
2025-12-07,Women's Ethnic Wear,38
2025-12-07,Women's Western Wear,50
2025-12-07,Men's Casual Wear,24
2025-12-07,Festive & Party Wear,43
2025-12-07,Winter Wear,57
2025-12-07,Kids Wear,37
2025-12-07,Footwear,35
2025-12-07,Fashion Accessories,39
2025-12-07,Innerwear & Loungewear,18
2025-12-08,Traditional Assamese Wear,51
2025-12-08,Women's Ethnic Wear,37
2025-12-08,Women's Western Wear,34
2025-12-08,Men's Casual Wear,28
2025-12-08,Festive & Party Wear,30
2025-12-08,Winter Wear,55
2025-12-08,Kids Wear,28
2025-12-08,Footwear,23
2025-12-08,Fashion Accessories,35
2025-12-08,Innerwear & Loungewear,14
2025-12-09,Traditional Assamese Wear,32
2025-12-09,Women's Ethnic Wear,42
2025-12-09,Women's Western Wear,39
2025-12-09,Men's Casual Wear,38
2025-12-09,Festive & Party Wear,27
2025-12-09,Winter Wear,53
2025-12-09,Kids Wear,29
2025-12-09,Footwear,31
2025-12-09,Fashion Accessories,40
2025-12-09,Innerwear & Loungewear,15
2025-12-10,Traditional Assamese Wear,39
2025-12-10,Women's Ethnic Wear,31
2025-12-10,Women's Western Wear,53
2025-12-10,Men's Casual Wear,28
2025-12-10,Festive & Party Wear,35
2025-12-10,Winter Wear,45
2025-12-10,Kids Wear,44
2025-12-10,Footwear,29
2025-12-10,Fashion Accessories,38
2025-12-10,Innerwear & Loungewear,22
2025-12-11,Traditional Assamese Wear,17
2025-12-11,Women's Ethnic Wear,25
2025-12-11,Women's Western Wear,32
2025-12-11,Men's Casual Wear,34
2025-12-11,Festive & Party Wear,36
2025-12-11,Winter Wear,30
2025-12-11,Kids Wear,34
2025-12-11,Footwear,22
2025-12-11,Fashion Accessories,24
2025-12-11,Innerwear & Loungewear,16
2025-12-12,Traditional Assamese Wear,32
2025-12-12,Women's Ethnic Wear,30
2025-12-12,Women's Western Wear,40
2025-12-12,Men's Casual Wear,26
2025-12-12,Festive & Party Wear,35
2025-12-12,Winter Wear,26
2025-12-12,Kids Wear,41
2025-12-12,Footwear,25
2025-12-12,Fashion Accessories,32
2025-12-12,Innerwear & Loungewear,11
2025-12-13,Traditional Assamese Wear,34
2025-12-13,Women's Ethnic Wear,31
2025-12-13,Women's Western Wear,38
2025-12-13,Men's Casual Wear,29
2025-12-13,Festive & Party Wear,37
2025-12-13,Winter Wear,31
2025-12-13,Kids Wear,29
2025-12-13,Footwear,35
2025-12-13,Fashion Accessories,34
2025-12-13,Innerwear & Loungewear,15
2025-12-14,Traditional Assamese Wear,26
2025-12-14,Women's Ethnic Wear,26
2025-12-14,Women's Western Wear,40
2025-12-14,Men's Casual Wear,23
2025-12-14,Festive & Party Wear,39
2025-12-14,Winter Wear,31
2025-12-14,Kids Wear,44
2025-12-14,Footwear,23
2025-12-14,Fashion Accessories,35
2025-12-14,Innerwear & Loungewear,17
2025-12-15,Traditional Assamese Wear,17
2025-12-15,Women's Ethnic Wear,25
2025-12-15,Women's Western Wear,29
2025-12-15,Men's Casual Wear,17
2025-12-15,Festive & Party Wear,24
2025-12-15,Winter Wear,35
2025-12-15,Kids Wear,25
2025-12-15,Footwear,24
2025-12-15,Fashion Accessories,26
2025-12-15,Innerwear & Loungewear,8
2025-12-16,Traditional Assamese Wear,28
2025-12-16,Women's Ethnic Wear,27
2025-12-16,Women's Western Wear,33
2025-12-16,Men's Casual Wear,29
2025-12-16,Festive & Party Wear,23
2025-12-16,Winter Wear,24
2025-12-16,Kids Wear,24
2025-12-16,Footwear,22
2025-12-16,Fashion Accessories,27
2025-12-16,Innerwear & Loungewear,7
2025-12-17,Traditional Assamese Wear,30
2025-12-17,Women's Ethnic Wear,23
2025-12-17,Women's Western Wear,42
2025-12-17,Men's Casual Wear,17
2025-12-17,Festive & Party Wear,31
2025-12-17,Winter Wear,20
2025-12-17,Kids Wear,25
2025-12-17,Footwear,20
2025-12-17,Fashion Accessories,32
2025-12-17,Innerwear & Loungewear,20
2025-12-18,Traditional Assamese Wear,18
2025-12-18,Women's Ethnic Wear,33
2025-12-18,Women's Western Wear,73
2025-12-18,Men's Casual Wear,46
2025-12-18,Festive & Party Wear,77
2025-12-18,Winter Wear,35
2025-12-18,Kids Wear,80
2025-12-18,Footwear,60
2025-12-18,Fashion Accessories,39
2025-12-18,Innerwear & Loungewear,21
2025-12-19,Traditional Assamese Wear,23
2025-12-19,Women's Ethnic Wear,36
2025-12-19,Women's Western Wear,88
2025-12-19,Men's Casual Wear,36
2025-12-19,Festive & Party Wear,71
2025-12-19,Winter Wear,54
2025-12-19,Kids Wear,75
2025-12-19,Footwear,49
2025-12-19,Fashion Accessories,48
2025-12-19,Innerwear & Loungewear,22
2025-12-20,Traditional Assamese Wear,23
2025-12-20,Women's Ethnic Wear,26
2025-12-20,Women's Western Wear,90
2025-12-20,Men's Casual Wear,36
2025-12-20,Festive & Party Wear,96
2025-12-20,Winter Wear,64
2025-12-20,Kids Wear,115
2025-12-20,Footwear,42
2025-12-20,Fashion Accessories,51
2025-12-20,Innerwear & Loungewear,18
2025-12-21,Traditional Assamese Wear,36
2025-12-21,Women's Ethnic Wear,30
2025-12-21,Women's Western Wear,88
2025-12-21,Men's Casual Wear,32
2025-12-21,Festive & Party Wear,86
2025-12-21,Winter Wear,77
2025-12-21,Kids Wear,103
2025-12-21,Footwear,51
2025-12-21,Fashion Accessories,49
2025-12-21,Innerwear & Loungewear,21
2025-12-22,Traditional Assamese Wear,32
2025-12-22,Women's Ethnic Wear,48
2025-12-22,Women's Western Wear,73
2025-12-22,Men's Casual Wear,34
2025-12-22,Festive & Party Wear,68
2025-12-22,Winter Wear,42
2025-12-22,Kids Wear,52
2025-12-22,Footwear,32
2025-12-22,Fashion Accessories,34
2025-12-22,Innerwear & Loungewear,21
2025-12-23,Traditional Assamese Wear,35
2025-12-23,Women's Ethnic Wear,35
2025-12-23,Women's Western Wear,83
2025-12-23,Men's Casual Wear,20
2025-12-23,Festive & Party Wear,69
2025-12-23,Winter Wear,55
2025-12-23,Kids Wear,67
2025-12-23,Footwear,24
2025-12-23,Fashion Accessories,40
2025-12-23,Innerwear & Loungewear,10
2025-12-24,Traditional Assamese Wear,26
2025-12-24,Women's Ethnic Wear,32
2025-12-24,Women's Western Wear,72
2025-12-24,Men's Casual Wear,40
2025-12-24,Festive & Party Wear,79
2025-12-24,Winter Wear,66
2025-12-24,Kids Wear,63
2025-12-24,Footwear,39
2025-12-24,Fashion Accessories,55
2025-12-24,Innerwear & Loungewear,12
2025-12-25,Traditional Assamese Wear,23
2025-12-25,Women's Ethnic Wear,42
2025-12-25,Women's Western Wear,93
2025-12-25,Men's Casual Wear,41
2025-12-25,Festive & Party Wear,77
2025-12-25,Winter Wear,54
2025-12-25,Kids Wear,81
2025-12-25,Footwear,34
2025-12-25,Fashion Accessories,36
2025-12-25,Innerwear & Loungewear,26
2025-12-26,Traditional Assamese Wear,30
2025-12-26,Women's Ethnic Wear,48
2025-12-26,Women's Western Wear,84
2025-12-26,Men's Casual Wear,41
2025-12-26,Festive & Party Wear,74
2025-12-26,Winter Wear,45
2025-12-26,Kids Wear,86
2025-12-26,Footwear,57
2025-12-26,Fashion Accessories,45
2025-12-26,Innerwear & Loungewear,28
2025-12-27,Traditional Assamese Wear,20
2025-12-27,Women's Ethnic Wear,27
2025-12-27,Women's Western Wear,45
2025-12-27,Men's Casual Wear,43
2025-12-27,Festive & Party Wear,36
2025-12-27,Winter Wear,29
2025-12-27,Kids Wear,47
2025-12-27,Footwear,23
2025-12-27,Fashion Accessories,23
2025-12-27,Innerwear & Loungewear,30
2025-12-28,Traditional Assamese Wear,22
2025-12-28,Women's Ethnic Wear,39
2025-12-28,Women's Western Wear,30
2025-12-28,Men's Casual Wear,33
2025-12-28,Festive & Party Wear,35
2025-12-28,Winter Wear,39
2025-12-28,Kids Wear,45
2025-12-28,Footwear,36
2025-12-28,Fashion Accessories,31
2025-12-28,Innerwear & Loungewear,20
2025-12-29,Traditional Assamese Wear,23
2025-12-29,Women's Ethnic Wear,18
2025-12-29,Women's Western Wear,37
2025-12-29,Men's Casual Wear,26
2025-12-29,Festive & Party Wear,18
2025-12-29,Winter Wear,25
2025-12-29,Kids Wear,26
2025-12-29,Footwear,13
2025-12-29,Fashion Accessories,34
2025-12-29,Innerwear & Loungewear,23
2025-12-30,Traditional Assamese Wear,25
2025-12-30,Women's Ethnic Wear,19
2025-12-30,Women's Western Wear,36
2025-12-30,Men's Casual Wear,33
2025-12-30,Festive & Party Wear,28
2025-12-30,Winter Wear,23
2025-12-30,Kids Wear,26
2025-12-30,Footwear,15
2025-12-30,Fashion Accessories,21
2025-12-30,Innerwear & Loungewear,14
2025-12-31,Traditional Assamese Wear,28
2025-12-31,Women's Ethnic Wear,24
2025-12-31,Women's Western Wear,46
2025-12-31,Men's Casual Wear,35
2025-12-31,Festive & Party Wear,25
2025-12-31,Winter Wear,32
2025-12-31,Kids Wear,38
2025-12-31,Footwear,31
2025-12-31,Fashion Accessories,23
2025-12-31,Innerwear & Loungewear,9
