Store_ID,Store_Name,State,Region,Category,Priority,Action_Type,Recommendation,Current_Stock,Days_Supply,Decision
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Home Care,MEDIUM,Monitor,"Inventory watchlist — 6 days supply remaining, monitor closely",683.9,6.5,WATCHLIST
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,683.9,6.5,WATCHLIST
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,683.9,6.5,WATCHLIST
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Kitchen & Dining,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1449 units within 3 days,502.17,5.7,REORDER SOON
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,502.17,5.7,REORDER SOON
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,502.17,5.7,REORDER SOON
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2867 units of Personal Care immediately,626.34,3.9,REORDER NOW
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,626.34,3.9,REORDER NOW
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,626.34,3.9,REORDER NOW
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Snacks & Beverages,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",1560.45,7.1,WATCHLIST
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1560.45,7.1,WATCHLIST
7,"Reliance Digital - Lajpat Nagar, New Delhi",Delhi / NCR,North India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,1560.45,7.1,WATCHLIST
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,829.07,12.7,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,829.07,12.7,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1547 units of Dairy & Eggs immediately,365.96,4.2,REORDER NOW
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,365.96,4.2,REORDER NOW
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,365.96,4.2,REORDER NOW
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,367.87,11.2,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,367.87,11.2,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1839.59,11.2,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1839.59,11.2,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Groceries & Staples,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 7122 units within 3 days,2441.72,5.6,REORDER SOON
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,2441.72,5.6,REORDER SOON
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1277 units within 3 days,399.46,5.2,REORDER SOON
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,399.46,5.2,REORDER SOON
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,399.46,5.2,REORDER SOON
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1499.28,11.5,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1499.28,11.5,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1331.31,12.2,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1331.31,12.2,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2377.11,12.1,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,2377.11,12.1,OK
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,2427.42,8.9,MONITOR
8,"Croma - Cyber Hub, Gurgaon",Delhi / NCR,North India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2427.42,8.9,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,828.21,15.3,OK
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,828.21,15.3,OK
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,587.43,8.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,587.43,8.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,320.94,11.9,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,320.94,11.9,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Fresh Produce,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2289 units within 3 days,667.71,5.0,REORDER SOON
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,667.71,5.0,REORDER SOON
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),667.71,5.0,REORDER SOON
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,5029.51,14.0,OK
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,700.31,11.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,700.31,11.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1502.43,13.9,OK
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1502.43,13.9,OK
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,739.06,8.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,739.06,8.2,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1279.6,7.9,WATCHLIST
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1279.6,7.9,WATCHLIST
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1279.6,7.9,WATCHLIST
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1991.58,8.9,MONITOR
9,"Vishal Mega Mart - Karol Bagh, New Delhi",Delhi / NCR,North India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,1991.58,8.9,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,687.25,9.5,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,687.25,9.5,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Dairy & Eggs,HIGH,Reorder,Stock dropping (risk: 99%) — Plan order of 1516 units within 3 days,623.8,6.4,REORDER SOON
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,623.8,6.4,REORDER SOON
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,623.8,6.4,REORDER SOON
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,317.42,8.8,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,317.42,8.8,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1577.06,8.7,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1577.06,8.7,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Groceries & Staples,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 7651 units within 3 days,3058.58,6.3,REORDER SOON
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,3058.58,6.3,REORDER SOON
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Health & Wellness,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1597 units of Health & Wellness immediately,271.38,3.2,REORDER NOW
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,271.38,3.2,REORDER NOW
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,271.38,3.2,REORDER NOW
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1957.07,13.5,OK
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1957.07,13.5,OK
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1120.91,9.3,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1120.91,9.3,MONITOR
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1704.1,7.8,WATCHLIST
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1704.1,7.8,WATCHLIST
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1704.1,7.8,WATCHLIST
10,"V-Mart - Gomti Nagar, Lucknow",Delhi / NCR,North India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,3549.46,11.7,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,646.55,9.5,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,646.55,9.5,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Dairy & Eggs,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1456 units within 3 days,539.9,6.0,REORDER SOON
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,539.9,6.0,REORDER SOON
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,539.9,6.0,REORDER SOON
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,377.58,11.1,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,377.58,11.1,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2107.1,12.4,OK
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),2107.1,12.4,OK
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,5086.01,11.2,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",552.76,7.0,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,552.76,7.0,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,552.76,7.0,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1794.09,13.2,OK
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1794.09,13.2,OK
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",839.78,7.4,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,839.78,7.4,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,839.78,7.4,WATCHLIST
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1796.67,8.8,MONITOR
11,"24SEVEN - Hauz Khas, New Delhi",Delhi / NCR,North India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1796.67,8.8,MONITOR
