Store,Region,Product_Category,Avg_Daily_Demand,Std_Daily_Demand,Safety_Stock,Reorder_Point,Current_Inventory,Days_Of_Supply,Stockout_Risk
962,Pan-India,Electronics & Gadgets,5976.2446,487.84885,2129.699,43963.41,65405.81761777478,10.944300589941733,0.0
963,Pan-India,Footwear & Shoes,8236.191,2754.3618,12024.137,69677.48,78887.04647879377,9.578097762386951,0.0
964,Pan-India,Home Decor,9009.336,908.28766,3965.12,67030.47,107113.78706008104,11.889198915786466,0.0
965,Pan-India,Games & Toys,7480.7783,963.7679,4207.319,56572.77,87763.75928604111,11.731902153514808,0.0
966,Pan-India,Sports Products,6002.4766,3405.1487,14865.141,56882.477,51342.18178031531,8.553499750598203,0.09739897270642311
967,Pan-India,Tupperware,5956.7637,649.09534,2833.619,44530.96,29601.238089954026,4.969349082911744,0.335266127953091
968,Pan-India,Furniture,8303.091,3834.8113,16740.828,74862.47,25921.800816843734,3.121945956971735,0.6537410367348627
969,Pan-India,Pet Care,5193.809,562.31726,2454.79,38811.453,34963.35535234402,6.7317367273481254,0.09914851062809774
970,Pan-India,Food,5132.0728,605.04553,2641.32,38565.83,43571.143197540354,8.489969898493042,0.0
971,Pan-India,Clothing & Apparel,6122.6597,649.59875,2835.8164,45694.434,71462.23393821256,11.671763222782696,0.0
972,Pan-India,Electronics & Gadgets,3155.2595,1092.5432,4769.486,26856.303,36023.260828202336,11.416893153452996,0.0
973,Pan-India,Footwear & Shoes,6299.4663,730.9336,3190.8828,47287.15,36424.092539467354,5.782091808281838,0.2297253325053102
974,Pan-India,Home Decor,11254.613,597.9663,2610.4158,81392.71,142494.30375971438,12.660968457895176,0.0
975,Pan-India,Games & Toys,6050.3267,604.77655,2640.1458,44992.43,87283.9628384747,14.426322369215779,0.0
976,Pan-India,Sports Products,6340.158,485.5716,2119.7576,46500.867,14202.450092909467,2.240078186993697,0.6945766616428337
977,Pan-India,Tupperware,5406.563,636.1936,2777.2966,40623.24,29922.699832881695,5.534514237185303,0.26340929234357047
978,Pan-India,Furniture,6353.8745,513.69415,2242.5264,46719.65,34423.95139085821,5.417788992742695,0.2631804274617042
979,Pan-India,Pet Care,5446.661,631.92065,2758.643,40885.273,31462.8138656334,5.7765322825190895,0.2304609650286529
980,Pan-India,Food,6342.634,491.90964,2147.4263,46545.863,30046.81174172176,4.737276775073429,0.3544686976763954
981,Pan-India,Clothing & Apparel,6553.4756,502.39627,2193.2058,48067.535,47877.128279146615,7.3056087035529265,0.003961236549459882
982,Pan-India,Electronics & Gadgets,6207.883,1310.5479,5721.1826,49176.363,65053.63194469431,10.479197805361972,0.0
983,Pan-India,Footwear & Shoes,8056.7056,1255.7443,5481.9385,61878.875,50895.6959753328,6.317184555874887,0.17749480779453736
984,Pan-India,Home Decor,6203.035,961.5032,4197.432,47618.68,50223.11322057158,8.096538542098735,0.0
985,Pan-India,Games & Toys,6673.537,1105.4512,4825.8354,51540.594,82870.28032268814,12.41774473783502,0.0
986,Pan-India,Sports Products,5470.9946,551.6612,2408.2712,40705.23,40394.431621677,7.3833798717789225,0.0076353540686031176
987,Pan-India,Tupperware,7336.4893,2103.343,9182.122,60537.547,28213.21189129113,3.845601199681083,0.5339551510148448
988,Pan-India,Furniture,4978.1484,803.5477,3507.8792,38354.918,42565.8965920114,8.550547884704653,0.0
989,Pan-India,Pet Care,5399.3076,610.8404,2666.6174,40461.77,39880.82349367693,7.386284746348802,0.0143578999214156
990,Pan-India,Food,5681.593,1113.7535,4862.0796,44633.227,38588.68814359251,6.791878559829523,0.135426875546255
991,Pan-India,Clothing & Apparel,6986.878,3635.1467,15869.195,64777.34,63635.32720001624,9.107834406212739,0.017629816946611566
992,Pan-India,Electronics & Gadgets,5911.8384,507.46826,2215.3474,43598.215,40746.66746733777,6.8923852202597455,0.0654051407066042
993,Pan-India,Footwear & Shoes,5920.531,619.3706,2703.856,44147.57,47591.13140872613,8.038321786357928,0.0
994,Pan-India,Home Decor,4900.0522,1024.088,4470.6455,38771.01,61453.93836531137,12.541486351355038,0.0
995,Pan-India,Games & Toys,6729.1274,495.95963,2165.1064,49268.996,27231.437295940344,4.046800648829669,0.44729059946494876
996,Pan-India,Sports Products,5879.1343,585.41754,2555.634,43709.574,58443.96661979557,9.940913723474457,0.0
997,Pan-India,Tupperware,6032.4165,576.4914,2516.6672,44743.582,34354.6198027689,5.695001295172972,0.2321888806583522
998,Pan-India,Furniture,5442.335,574.4145,2507.6003,40603.945,38104.47484798228,7.001493866415451,0.06155733008901114
999,Pan-India,Pet Care,7187.0103,965.59863,4215.3105,54524.383,63658.49491711138,8.857437608706904,0.0
1000,Pan-India,Food,6589.3535,762.3831,3328.1755,49453.652,30069.243154591553,4.5633070199208285,0.39197123509540477
1001,Pan-India,Clothing & Apparel,5155.808,915.72473,3997.5867,40088.242,40338.24538422925,7.823845371871501,0.0
1002,Pan-India,Electronics & Gadgets,7451.2876,4246.683,18538.85,70697.86,51452.35422255638,6.905162839069633,0.2722218935987922
1003,Pan-India,Footwear & Shoes,6076.1323,617.2149,2694.4453,45227.37,77771.40852483174,12.799492238647279,0.0
1004,Pan-India,Home Decor,5505.3057,559.0062,2440.3357,40977.477,34523.18349713392,6.270893135415558,0.15750830960812853
1005,Pan-India,Games & Toys,6569.0566,467.4088,2040.4683,48023.867,84043.07133429257,12.79378089306541,0.0
1006,Pan-India,Sports Products,6295.4404,726.06757,3169.6404,47237.723,54006.7410472546,8.578707343901506,0.0
1007,Pan-India,Tupperware,6609.215,528.0243,2305.0845,48569.59,59281.0647666735,8.969456458618925,0.0
1008,Pan-India,Furniture,4991.18,802.3818,3502.7893,38441.05,33846.1577177905,6.781193330191229,0.11953089132778613
1009,Pan-India,Pet Care,4808.8184,721.42694,3149.3818,36811.11,37400.889411683835,7.7775633464651825,0.0
1010,Pan-India,Food,6432.3486,930.5309,4062.223,49088.664,44774.526499280044,6.960836399768135,0.08788459913529463
1011,Pan-India,Clothing & Apparel,6510.3643,959.9039,4190.45,49763.0,44191.20806384648,6.7878242005916345,0.11196656021850605
1012,Pan-India,Electronics & Gadgets,6062.7197,628.53906,2743.8809,45182.92,63194.433933370456,10.423446371188438,0.0
1013,Pan-India,Footwear & Shoes,5315.591,538.4453,2350.5774,39559.715,36324.584352805454,6.833593024880338,0.08177840774945984
1014,Pan-India,Home Decor,9690.291,2750.2969,12006.392,79838.43,44001.75755067178,4.540808679504221,0.4488649423228703
1015,Pan-India,Games & Toys,6033.588,598.09106,2610.9602,44846.08,75108.77105165456,12.44844235522925,0.0
1016,Pan-India,Sports Products,5426.534,597.78925,2609.6426,40595.383,51051.40112878344,9.407736031568376,0.0
1017,Pan-India,Tupperware,6863.269,685.4947,2992.5198,51035.402,43651.601961747816,6.360176424450067,0.14467996807918637
1018,Pan-India,Furniture,10694.903,2337.8223,10205.738,85070.06,118367.3597230078,11.067641864344516,0.0
1019,Pan-India,Pet Care,6747.5244,813.83417,3552.7847,50785.457,15744.556614324525,2.333382682026512,0.68997903071668
1020,Pan-India,Food,8367.214,1180.4723,5153.3394,63723.836,65581.59095771481,7.837924546771382,0.0
1021,Pan-India,Clothing & Apparel,9944.601,3296.318,14390.042,84002.24,153727.8386056385,15.45842261609004,0.0
1022,Pan-India,Electronics & Gadgets,7350.633,1990.1335,8687.907,60142.336,70679.68945659146,9.615456418445804,0.0
1023,Pan-India,Footwear & Shoes,5957.349,682.397,2978.9968,44680.44,18628.993788620606,3.1270609477391824,0.5830615544005181
1024,Pan-India,Home Decor,5847.9917,856.3923,3738.5715,44674.51,43070.53307285288,7.365012689502756,0.03590366372653442
1025,Pan-India,Games & Toys,8127.9746,2559.9524,11175.445,68071.266,99998.64042115571,12.30302076802933,0.0
1026,Pan-India,Sports Products,6693.8423,1027.8191,4486.9336,51343.83,15778.148629877174,2.3571138903086473,0.6926962946458878
1027,Pan-India,Tupperware,11675.426,1143.9559,4993.9272,86721.914,83310.59096912846,7.1355505597851545,0.03933634457045098
1028,Pan-India,Furniture,4170.595,575.74274,2513.399,31707.564,27583.983827499225,6.6139201736298565,0.13005037431121164
1029,Pan-India,Pet Care,5659.6084,2678.16,11691.4795,51308.74,26357.020577726933,4.657039625745759,0.4863054235859332
1030,Pan-India,Food,3593.0178,499.0008,2178.3828,27329.508,31051.92463114956,8.642296299985887,0.0
1031,Pan-India,Clothing & Apparel,5985.718,3452.0422,15069.8545,56969.88,33785.03498337265,5.644274632074819,0.406966705353727
1032,Pan-India,Electronics & Gadgets,8078.271,1456.5015,6358.342,62906.242,80052.05643659164,9.909553229311177,0.0
1033,Pan-India,Footwear & Shoes,12358.077,1276.5104,5572.593,92079.13,99356.29914100144,8.03978628289787,0.0
1034,Pan-India,Home Decor,5386.6406,1530.8762,6683.0244,44389.508,48444.06967237685,8.9933732440851,0.0
1035,Pan-India,Games & Toys,4269.575,796.4046,3476.696,33363.723,53503.27314351067,12.531287234910648,0.0
1036,Pan-India,Sports Products,6015.285,556.735,2430.4207,44537.418,22345.026502231383,3.7147077689267083,0.49828644045081527
1037,Pan-India,Tupperware,6623.3857,764.7187,3338.3713,49702.07,70961.51864410352,10.713783162607575,0.0
1038,Pan-India,Furniture,6073.624,651.3169,2843.3171,45358.684,40037.240154071216,6.591985279228935,0.11731917723494137
1039,Pan-India,Pet Care,8314.067,1459.9545,6373.416,64571.89,24790.277698064376,2.9817268199332623,0.6160825173598612
1040,Pan-India,Food,6351.004,787.66833,3438.5579,47895.586,53726.81222138215,8.459577889490792,0.0
1041,Pan-India,Clothing & Apparel,5606.202,529.8631,2313.1118,41556.527,56522.97537799232,10.082222132098071,0.0
1042,Pan-India,Electronics & Gadgets,5486.878,573.6407,2504.2224,40912.367,37371.91364437559,6.811143627265656,0.08653748943195168
1043,Pan-India,Footwear & Shoes,8161.299,1283.8528,5604.646,62733.74,55145.63019167069,6.756967408377571,0.12095737154320459
1044,Pan-India,Home Decor,6353.752,617.9285,2697.5603,47173.824,63411.17039415769,9.980114247766602,0.0
1045,Pan-India,Games & Toys,7205.6514,1675.2845,7313.437,57752.996,58519.854357791926,8.121382977849137,0.0
1046,Pan-India,Sports Products,7122.4863,1561.6506,6817.369,56674.773,54586.62993543151,7.6639852181789285,0.036844320240137486
1047,Pan-India,Tupperware,5503.552,628.525,2743.8193,41268.684,33157.64182179085,6.024771507730862,0.19654229468050052
1048,Pan-India,Furniture,5803.5,534.17096,2331.9177,42956.418,19510.488590716643,3.361848641460609,0.5458073667848617
1049,Pan-India,Pet Care,4932.518,1060.5852,4629.9736,39157.598,48841.275941791384,9.901894992424491,0.0
1050,Pan-India,Food,6000.699,610.60675,2665.5972,44670.492,56594.230793939496,9.431272711870498,0.0
1051,Pan-India,Clothing & Apparel,6561.735,424.4687,1853.0137,47785.156,42804.181353755375,6.523302487164315,0.10423686531828856
1052,Pan-India,Electronics & Gadgets,5770.075,546.08405,2383.924,42774.453,50384.77906376992,8.73208361386721,0.0
1053,Pan-India,Footwear & Shoes,8375.801,1541.353,6728.7603,65359.367,66216.08192993078,7.905641939116026,0.0
1054,Pan-India,Home Decor,5721.6255,602.3432,2629.523,42680.902,46856.90371610734,8.18943913964263,0.0
1055,Pan-India,Games & Toys,7186.762,708.1917,3091.6035,53398.938,71035.81844101968,9.88425891864364,0.0
1056,Pan-India,Sports Products,5640.4233,526.767,2299.596,41782.562,36907.057751851615,6.543313423150612,0.11668754754207297
1057,Pan-India,Tupperware,6384.299,942.50665,4114.503,48804.598,63765.87691288309,9.987921716942946,0.0
1058,Pan-India,Furniture,6543.155,456.96393,1994.8712,47796.953,69966.81469882403,10.693131523886644,0.0
1059,Pan-India,Pet Care,8020.383,812.86804,3548.5671,59691.246,60871.945161019496,7.589655828665534,0.0
1060,Pan-India,Food,5687.862,571.3639,2494.2832,42309.312,53655.5812313918,9.4333482358214,0.0
1061,Pan-India,Clothing & Apparel,7573.0796,981.0323,4282.686,57294.246,70256.95466094694,9.277197450185058,0.0
1062,Pan-India,Electronics & Gadgets,5745.952,468.02142,2043.1426,42264.805,57241.48147217129,9.962053284369414,0.0
1063,Pan-India,Footwear & Shoes,4223.271,665.4873,2905.178,32468.074,44468.83991882413,10.529478207757661,0.0
1064,Pan-India,Home Decor,8161.299,1283.8528,5604.646,62733.74,83407.43586928541,10.219872795473618,0.0
1065,Pan-India,Games & Toys,4833.033,920.16815,4016.9844,37848.22,46181.032381930534,9.555289699245238,0.0
1066,Pan-India,Sports Products,10540.22,890.4983,3887.461,77669.0,107053.10218901055,10.15662908043796,0.0
1067,Pan-India,Tupperware,5921.677,509.00293,2222.0469,43673.785,31350.64925350876,5.294218265484971,0.28216322122420207
1068,Pan-India,Furniture,5518.3096,602.1404,2628.6375,41256.805,36427.941752120845,6.601286370031963,0.11704403605551657
1069,Pan-India,Pet Care,5780.8965,1215.0944,5304.4814,45770.754,43184.01332574386,7.470123957843657,0.056515140340585975
1070,Pan-India,Food,6202.5615,661.7599,2888.9058,46306.836,48774.14321474099,7.8635484759706245,0.0
1071,Pan-India,Clothing & Apparel,5643.9526,536.3711,2341.5222,41849.19,41933.82038446191,7.4298675207949945,0.0
1072,Pan-India,Electronics & Gadgets,5688.9316,548.826,2395.894,42218.418,47801.36277705808,8.402520156105533,0.0
1073,Pan-India,Footwear & Shoes,6254.526,515.7326,2251.4253,46033.105,80579.55037267212,12.883398667264503,0.0
1074,Pan-India,Home Decor,5522.943,534.78754,2334.6094,40995.21,73626.92434116763,13.33110373574926,0.0
1075,Pan-India,Games & Toys,11715.311,700.0379,3056.008,85063.18,75080.57465710166,6.408756674156541,0.11735518313648549
1076,Pan-India,Sports Products,3731.5203,363.66364,1587.5697,27708.213,21017.922266587848,5.632536012522113,0.24145514726793493
1077,Pan-India,Tupperware,5447.6206,607.2609,2650.9912,40784.336,26903.40003790192,4.9385597834941315,0.3403496852534251
1078,Pan-India,Furniture,5676.222,534.5589,2333.6113,42067.164,40561.794718228106,7.145913869813035,0.03578490202085735
1079,Pan-India,Pet Care,6807.0327,873.50525,3813.278,51462.508,58562.374250840185,8.60321621829967,0.0
1080,Pan-India,Food,8201.922,1925.1305,8404.137,65817.59,53492.41908720894,6.5219371633199,0.1872626141515704
1081,Pan-India,Clothing & Apparel,5929.5107,712.08563,3108.6023,44615.176,63004.24690871197,10.62553887632702,0.0
1082,Pan-India,Electronics & Gadgets,6333.8843,659.6897,2879.8687,47217.06,72718.14701901046,11.480813957893524,0.0
1083,Pan-India,Footwear & Shoes,5736.4053,504.14896,2200.857,42355.69,21522.468051353924,3.751908560403498,0.49186361178894433
1084,Pan-India,Home Decor,6022.224,390.8086,1706.0708,43861.64,25018.170400122286,4.154307428129811,0.4296116140748603
1085,Pan-India,Games & Toys,6731.19,809.1213,3532.2102,50650.54,81142.65182238139,12.054726211667328,0.0
1086,Pan-India,Sports Products,5326.6807,574.195,2506.6423,39793.406,32405.4849402264,6.083616980994634,0.1856569217362135
1087,Pan-India,Tupperware,6162.682,667.7764,2915.171,46053.945,36288.22616276381,5.8883819421016,0.21204956673029213
1088,Pan-India,Furniture,5210.0776,784.39044,3424.2483,39894.793,35564.115642980745,6.826024125310086,0.10855244515647741
1089,Pan-India,Pet Care,9733.41,1033.1437,4510.1777,72644.055,69446.12466909533,7.134819508710696,0.04402190973730087
1090,Pan-India,Food,5334.4316,1024.1434,4470.8877,41811.91,74376.70266019183,13.94276047962958,0.0
1091,Pan-India,Clothing & Apparel,7819.0703,713.70184,3115.658,57849.15,68762.82757768115,8.794245969083189,0.0
1092,Pan-India,Electronics & Gadgets,11909.265,1859.5143,8117.69,91482.54,82310.16798480513,6.911439993535138,0.10026362595192505
1093,Pan-India,Footwear & Shoes,7940.5923,898.04706,3920.4148,59504.56,50637.99593725208,6.377105651414976,0.14900644364126428
1094,Pan-India,Home Decor,5527.3706,637.1282,2781.3765,41472.97,26279.962923204672,4.7545143611690195,0.3663351403266815
1095,Pan-India,Games & Toys,5060.2124,727.28656,3174.962,38596.45,75019.1146760016,14.825289673859308,0.0
1096,Pan-India,Sports Products,5658.608,534.77594,2334.5588,41944.812,53770.363894701804,9.502401429544719,0.0
1097,Pan-India,Tupperware,10507.988,1570.0679,6854.115,80410.04,26252.41765230232,2.498329551732181,0.6735181582004057
1098,Pan-India,Furniture,5928.8877,2659.5962,11610.438,53112.652,50668.1586587461,8.545980504708393,0.0460246961342264
1099,Pan-India,Pet Care,7257.735,1041.2719,4545.661,55349.805,69526.07888914827,9.579583740499892,0.0
1100,Pan-India,Food,4925.7603,762.25934,3327.6353,37807.957,59133.42615944602,12.00493388052164,0.0
1101,Pan-India,Clothing & Apparel,9187.109,588.2147,2567.8452,66877.61,130387.33888573364,14.192422617776186,0.0
1102,Pan-India,Electronics & Gadgets,5832.2246,510.5379,2228.7478,43054.316,39398.61947619165,6.755333018701029,0.08490895304350182
1103,Pan-India,Footwear & Shoes,5469.184,584.3053,2550.7786,40835.066,61715.85229568944,11.284288729365318,0.0
1104,Pan-India,Home Decor,5363.3804,1004.9023,4386.89,41930.555,39112.68742542841,7.292544015007496,0.0672031954519225
1105,Pan-India,Games & Toys,5020.8584,743.8036,3247.0667,38393.074,49270.64588775386,9.813191685128379,0.0
1106,Pan-India,Sports Products,5271.3022,640.91644,2797.9138,39697.03,20043.36670261316,3.8023558063789857,0.49509154535043076
1107,Pan-India,Tupperware,5576.385,550.58527,2403.5742,41438.27,21426.452962227933,3.842355551630674,0.4829307979168985
1108,Pan-India,Furniture,4915.821,1077.1829,4702.43,39113.176,13278.599408533948,2.7011967983909497,0.6605082777528022
1109,Pan-India,Pet Care,5248.6167,609.58374,2661.1313,39401.45,57715.87693711575,10.9963977643303,0.0
1110,Pan-India,Food,5813.9204,4062.9553,17736.79,58434.23,30729.800930591104,5.285555831983816,0.47411302101385466
1111,Pan-India,Clothing & Apparel,4880.639,750.36597,3275.7148,37440.188,58480.0823013059,11.982054067572925,0.0
1112,Pan-India,Electronics & Gadgets,8592.203,1562.6514,6821.7383,66967.16,90542.01763738504,10.537695201122824,0.0
1113,Pan-India,Footwear & Shoes,6494.078,793.99976,3466.1978,48924.746,24527.102456756253,3.7768412982799235,0.49867695971774245
1114,Pan-India,Home Decor,22232.39,2597.1626,11337.887,166964.62,136935.48676489218,6.159278553288382,0.17985329667950814
1115,Pan-India,Games & Toys,5913.238,580.1144,2532.4832,43925.15,75682.3445618466,12.79879944145628,0.0
